id,station_id,line_id,city_id,created_at,updated_at
5259,2313,172,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5260,2315,205,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5261,2337,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5262,2316,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5263,2317,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5264,2318,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5265,2371,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5266,2319,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5267,2320,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5268,2348,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5269,2321,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5270,2322,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5271,2357,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5272,2325,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5273,2367,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5274,2326,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5275,2327,161,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5276,2338,161,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5277,2329,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5278,2349,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5279,2339,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5280,2363,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5281,2340,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5282,2350,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5283,2341,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5284,2342,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5285,2358,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5286,2343,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5287,2351,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5288,2344,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5289,2345,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5290,2352,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5291,2346,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5292,2353,202,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5293,2354,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5294,2324,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5295,2359,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5296,2355,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5297,2323,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5298,2356,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5299,2364,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5300,2360,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5301,2361,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5302,2362,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5303,2365,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5304,2368,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5305,2366,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5306,2370,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5307,2331,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5308,2369,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5309,2333,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5310,2334,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5311,2372,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5312,2373,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5313,2374,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5314,2375,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5315,2376,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5316,2377,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5317,2378,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5318,2379,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5319,2380,209,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5320,2328,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5321,4543,448,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5322,2384,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5323,2386,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5324,5122,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5325,2387,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5326,4545,448,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5327,2389,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5328,2392,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5329,2394,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5330,4547,448,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5331,2395,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5332,5146,358,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5333,4549,448,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5334,5124,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5335,4551,448,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5336,4554,107,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5337,4556,107,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5338,5126,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5339,4558,107,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5340,4560,107,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5341,5160,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5342,4562,107,126,2017-11-21 00:00:00,2017-11-21 00:00:00
5343,5100,354,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5344,5128,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5345,5101,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5346,5103,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5347,5105,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5348,5130,354,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5349,5107,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5350,5109,354,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5351,5111,364,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5352,5132,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5353,5113,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5354,5115,360,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5355,5118,352,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5357,5120,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5358,5175,364,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5359,5150,460,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5361,5138,355,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5362,5163,360,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5363,5140,366,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5364,5152,365,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5365,5142,364,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5366,5144,405,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5367,5153,352,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5368,5165,362,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5369,5155,352,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5370,5157,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5371,5183,353,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5372,5177,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5373,5168,362,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5374,5171,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5375,5174,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5376,5180,303,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5377,5189,303,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5378,5186,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5379,5615,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5380,5616,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5381,5619,420,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5382,5621,420,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5383,5792,508,265,2017-11-21 00:00:00,2017-11-21 00:00:00
5384,5794,507,265,2017-11-21 00:00:00,2017-11-21 00:00:00
5385,5798,510,265,2017-11-21 00:00:00,2017-11-21 00:00:00
5386,5806,519,265,2017-11-21 00:00:00,2017-11-21 00:00:00
5387,2413,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5388,2383,214,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5389,2385,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5391,2388,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5392,2414,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5393,2390,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5394,2391,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5395,2393,215,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5396,2396,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5397,2399,53,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5398,2397,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5399,2416,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5400,2398,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5401,2415,55,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5402,2417,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5403,2400,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5404,2401,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5405,2402,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5406,2418,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5407,2403,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5408,2404,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5409,2445,116,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5410,2405,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5411,2419,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5412,2406,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5413,2407,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5414,2408,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5415,2420,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5416,2409,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5417,2410,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5419,2411,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5420,4563,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5421,2412,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5422,2421,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5424,2422,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5425,4564,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5426,2423,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5428,2424,48,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5430,2425,111,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5432,2426,200,4,2017-11-21 00:00:00,2017-11-21 00:00:00
5434,2449,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5438,2446,116,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5442,2444,116,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5443,2447,144,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5444,2450,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5445,2448,144,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5446,2452,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5448,2451,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5450,2454,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5451,2455,216,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5454,4565,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5461,4566,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5462,2466,211,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5464,2474,211,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5465,4643,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5466,2475,211,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5467,4567,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5468,2477,146,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5469,2481,171,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5470,4593,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5471,2483,172,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5472,4568,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5473,4569,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5474,4616,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5475,4570,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5476,4594,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5477,4571,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5478,4572,445,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5479,4631,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5480,4595,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5481,4574,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5482,4575,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5483,4609,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5484,4581,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5485,4597,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5486,4582,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5487,4583,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5488,4584,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5489,4598,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5490,4585,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5491,4586,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5492,4587,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5493,4602,357,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5494,4588,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5495,4589,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5496,4621,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5497,4590,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5498,4603,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5499,4591,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5500,4592,415,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5501,4605,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5502,4622,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5503,4607,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5504,4640,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5505,4633,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5506,4611,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5507,4623,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5508,4613,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5509,4614,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5510,4625,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5511,4626,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5512,4628,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5513,4635,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5514,4629,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5515,4636,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5516,4638,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5517,4641,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5518,4639,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5519,4644,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5520,4642,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5521,4645,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5522,4646,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5523,4647,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5524,4648,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5525,4649,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5526,4650,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5527,4651,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5528,4652,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5529,4653,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5530,4654,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5531,2464,211,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5532,2496,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5534,2511,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5535,2468,211,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5538,2471,163,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5539,2472,163,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5540,2497,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5541,2473,163,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5542,2476,146,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5543,2478,146,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5544,2479,171,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5545,2480,171,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5546,2482,172,69,2017-11-21 00:00:00,2017-11-21 00:00:00
5547,2484,77,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5548,2498,57,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5549,2485,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5550,2507,55,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5551,2512,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5552,2486,77,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5553,2487,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5554,2499,57,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5555,2489,77,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5556,2523,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5557,2490,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5558,2491,77,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5559,2501,57,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5560,2492,77,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5561,2502,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5562,2493,51,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5563,2494,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5564,2513,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5565,4578,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5566,2503,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5567,2504,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5568,2505,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5569,2506,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5570,2514,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5571,4573,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5572,2510,79,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5573,2509,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5574,2515,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5575,4577,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5576,2524,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5577,4576,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5578,2516,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5579,2517,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5580,256,70,4,2017-11-21 00:00:00,2017-11-21 00:00:00
5581,2518,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5582,262,70,4,2017-11-21 00:00:00,2017-11-21 00:00:00
5583,2519,49,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5584,2488,52,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5585,258,70,4,2017-11-21 00:00:00,2017-11-21 00:00:00
5586,2508,79,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5587,2521,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5588,2500,79,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5589,2522,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5590,2495,79,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5591,2525,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5592,2520,221,4,2017-11-21 00:00:00,2017-11-21 00:00:00
5593,2526,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5594,4579,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5595,4580,451,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5596,4596,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5597,4599,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5598,4600,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5599,4601,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5600,4604,352,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5601,5169,364,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5602,5185,356,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5603,2567,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5604,2528,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5605,2536,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5606,2530,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5607,4606,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5608,2531,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5609,4658,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5610,2534,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5611,4610,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5612,2538,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5613,2540,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5614,4659,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5615,2542,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5616,5637,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5617,2544,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5618,4615,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5619,2548,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5620,4660,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5621,2550,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5622,2546,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5623,4608,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5624,4657,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5625,2553,50,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5626,4617,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5627,2557,51,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5628,4618,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5629,2560,50,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5630,2562,50,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5631,5627,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5632,2564,50,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5633,4619,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5634,4620,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5635,2569,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5636,4661,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5637,4662,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5638,2533,53,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5639,2555,50,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5640,4627,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5641,4663,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5642,4630,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5643,4632,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5644,4634,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5645,4624,417,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5646,4664,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5647,4637,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5648,4655,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5649,4656,431,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5650,4612,363,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5651,5629,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5652,5187,361,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5653,5188,303,95,2017-11-21 00:00:00,2017-11-21 00:00:00
5654,5622,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5655,5624,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5656,5631,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5657,5639,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5658,5633,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5659,5635,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5660,5645,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5661,5641,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5662,5643,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5663,5649,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5664,5647,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5665,5651,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5666,5652,426,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5667,5655,496,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5668,5657,496,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5669,5660,497,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5670,5662,497,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5671,5664,498,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5672,8754,416,114,2017-11-21 00:00:00,2017-11-21 00:00:00
5673,2573,54,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5674,2529,56,78,2017-11-21 00:00:00,2017-11-21 00:00:00
5675,2532,58,78,2017-11-21 00:00:00,2017-11-21 00:00:00
